Text,X,A1: NC,X,A2: NC,X,A3: NC,X,A4: NC,X,A5: NC,X,A6: NC,X,A7: NC,X,A8: NC,X,A9: NC,X,A10: NC,X,A11: NC,X,A12: NC,X,B1: BT,X,B2: BT,X,B3: BT,X,B4: BT,X,B5: BT,X,B6: BT,X,B7: BT,X,B8: BT,X,B9: BT,X,B10: BT,X,B11: BT,X,B12: BT,X,C1: CT,X,C2: CT,X,C3: CT,X,C4: CT,X,C5: CT,X,C6: CT,X,C7: CT,X,C8: CT,X,C9: CT,X,C10: CT,X,C11: CT,X,C12: CT,X,D1: DT,X,D2: DT,X,D3: DT,X,D4: DT,X,D5: DT,X,D6: DT,X,D7: DT,X,D8: DT,X,D9: DT,X,D10: DT,X,D11: DT,X,D12: DT,X,E1: ET,X,E2: ET,X,E3: ET,X,E4: ET,X,E5: ET,X,E6: ET,X,E7: ET,X,E8: ET,X,E9: ET,X,E10: ET,X,E11: ET,X,E12: ET,X,F1: FT,X,F2: FT,X,F3: FT,X,F4: FT,X,F5: FT,X,F6: FT,X,F7: FT,X,F8: FT,X,F9: FT,X,F10: FT,X,F11: FT,X,F12: FT,X,G1: GT,X,G2: GT,X,G3: GT,X,G4: GT,X,G5: GT,X,G6: GT,X,G7: GT,X,G8: GT,X,G9: GT,X,G10: GT,X,G11: GT,X,G12: GT,X,H1: HT,X,H2: HT,X,H3: HT,X,H4: HT,X,H5: HT,X,H6: HT,X,H7: HT,X,H8: HT,X,H9: HT,X,H10: HT,X,H11: HT,X,H12: HT
56.74,56.74,25.36285286,56.74,26.50172221,56.74,26.99590547,56.74,27.41407754,56.74,27.37050212,56.74,26.99794454,56.74,27.64246313,56.74,26.03113875,56.74,27.76971568,56.74,27.73080585,56.74,27.76007136,56.74,27.39550258,56.74,26.92519585,56.74,27.91938587,56.74,27.7437588,56.74,26.72330119,56.74,28.40303152,56.74,29.22271353,56.74,29.35767328,56.74,28.28371192,56.74,27.883707,56.74,29.1120624,56.74,28.9885093,56.74,28.3726348,56.74,25.89493128,56.74,27.86211713,56.74,27.91803863,56.74,27.75738902,56.74,28.59221598,56.74,29.49641745,56.74,29.60849593,56.74,28.81273901,56.74,30.33421321,56.74,30.43820822,56.74,29.93243624,56.74,19.87457362,56.74,27.00977601,56.74,26.86000629,56.74,27.36812077,56.74,27.81731341,56.74,28.11217512,56.74,29.8879748,56.74,29.31301521,56.74,28.88739811,56.74,28.02418924,56.74,29.06773932,56.74,28.97770951,56.74,28.04899307,56.74,27.33865864,56.74,27.22315986,56.74,27.49981316,56.74,28.32871954,56.74,28.91394001,56.74,29.07191942,56.74,29.16635022,56.74,28.49277003,56.74,29.5437336,56.74,29.36124408,56.74,28.35249898,56.74,27.98492985,56.74,26.31011271,56.74,28.2797867,56.74,28.12343128,56.74,29.03244399,56.74,28.27619163,56.74,29.91903421,56.74,29.52920037,56.74,28.10776685,56.74,29.13414019,56.74,30.35821112,56.74,30.64366155,56.74,28.29984485,56.74,26.40390023,56.74,28.06156248,56.74,28.65445132,56.74,27.4955651,56.74,28.32527254,56.74,29.53023689,56.74,30.3406387,56.74,28.69455304,56.74,28.75237282,56.74,30.46486907,56.74,29.60462655,56.74,28.44459214,56.74,25.34034055,56.74,26.59250696,56.74,27.25789931,56.74,26.65472045,56.74,28.12393619,56.74,28.15644965,56.74,27.64768703,56.74,28.33277583,56.74,28.07145197,56.74,27.79536185,56.74,27.35633543,56.74,27.74010789
57.1,57.1,25.00839725,57.1,26.1267453,57.1,26.65660769,57.1,27.05174363,57.1,26.95304037,57.1,26.61871755,57.1,27.24859419,57.1,25.72722725,57.1,27.39874182,57.1,27.36957221,57.1,27.35297842,57.1,27.03167814,57.1,26.55533586,57.1,27.52181257,57.1,27.35081529,57.1,26.37889552,57.1,27.9942073,57.1,28.80346916,57.1,28.92605193,57.1,27.87354004,57.1,27.49131254,57.1,28.68372688,57.1,28.59425398,57.1,28.0460741,57.1,25.50315172,57.1,27.51246081,57.1,27.51673611,57.1,27.38911815,57.1,28.18507342,57.1,29.05873178,57.1,29.21875555,57.1,28.39861731,57.1,29.91439553,57.1,30.01074628,57.1,29.53041032,57.1,19.63181657,57.1,26.62354395,57.1,26.44149547,57.1,26.97694415,57.1,27.41391536,57.1,27.71981146,57.1,29.47517136,57.1,28.92519978,57.1,28.47517934,57.1,27.65983107,57.1,28.64691223,57.1,28.55007107,57.1,27.64579858,57.1,26.97420078,57.1,26.82100631,57.1,27.13210269,57.1,27.92115582,57.1,28.52722336,57.1,28.68436781,57.1,28.77374845,57.1,28.10594767,57.1,29.13062522,57.1,28.9402228,57.1,27.96460555,57.1,27.5922275,57.1,25.97596403,57.1,27.87707487,57.1,27.77260324,57.1,28.64390666,57.1,27.87827176,57.1,29.53027922,57.1,29.2131984,57.1,27.72439508,57.1,28.70622256,57.1,29.93794729,57.1,30.22715979,57.1,27.89128216,57.1,26.03422556,57.1,27.66659968,57.1,28.27610494,57.1,27.09406445,57.1,27.97464922,57.1,29.16107669,57.1,29.94349959,57.1,28.32084624,57.1,28.33892582,57.1,30.10197688,57.1,29.19235845,57.1,28.08530194,57.1,25.02705221,57.1,26.25778155,57.1,26.9289545,57.1,26.31978185,57.1,27.72342883,57.1,27.85147893,57.1,27.33004332,57.1,27.92829831,57.1,27.69747116,57.1,27.44624834,57.1,26.9989737,57.1,27.4099411
57.42,57.42,24.67747816,57.42,25.75373117,57.42,26.26204228,57.42,26.70661239,57.42,26.58606895,57.42,26.30289916,57.42,26.91579115,57.42,25.42008327,57.42,27.05596066,57.42,27.04779851,57.42,27.00538786,57.42,26.71210886,57.42,26.1979007,57.42,27.15181858,57.42,27.00301836,57.42,26.04132192,57.42,27.64510181,57.42,28.43630352,57.42,28.5238779,57.42,27.53180282,57.42,27.1735835,57.42,28.29152368,57.42,28.18827565,57.42,27.67438067,57.42,25.17052591,57.42,27.14143017,57.42,27.14232601,57.42,27.08270007,57.42,27.8019258,57.42,28.6926125,57.42,28.88586512,57.42,28.04458831,57.42,29.52697018,57.42,29.58739242,57.42,29.13004498,57.42,19.35628211,57.42,26.3113575,57.42,26.12130225,57.42,26.64770993,57.42,27.06197424,57.42,27.36628016,57.42,29.04369419,57.42,28.51366672,57.42,28.12529211,57.42,27.32800642,57.42,28.2958354,57.42,28.22865182,57.42,27.31331358,57.42,26.60891908,57.42,26.50164824,57.42,26.74593492,57.42,27.56488357,57.42,28.21398326,57.42,28.33307005,57.42,28.41765099,57.42,27.76628376,57.42,28.75243994,57.42,28.58633461,57.42,27.63217153,57.42,27.23456413,57.42,25.62309065,57.42,27.5241675,57.42,27.38561731,57.42,28.26675076,57.42,27.52172031,57.42,29.12780901,57.42,28.78026214,57.42,27.3807982,57.42,28.31086084,57.42,29.55604996,57.42,29.78529664,57.42,27.55940652,57.42,25.68458111,57.42,27.33966698,57.42,27.89673006,57.42,26.76962992,57.42,27.63306495,57.42,28.79832715,57.42,29.58826885,57.42,27.96667644,57.42,27.96361017,57.42,29.72732886,57.42,28.87156315,57.42,27.69735948,57.42,24.71584901,57.42,25.90169138,57.42,26.58895313,57.42,26.01459707,57.42,27.40836305,57.42,27.52516288,57.42,26.95759486,57.42,27.59046736,57.42,27.31736795,57.42,27.10175804,57.42,26.70431087,57.42,27.09611834
57.75,57.75,24.33658963,57.75,25.42380697,57.75,25.95698943,57.75,26.39121342,57.75,26.31545316,57.75,25.97298996,57.75,26.62313968,57.75,25.11657212,57.75,26.71717828,57.75,26.70584023,57.75,26.74107101,57.75,26.35984132,57.75,25.88368911,57.75,26.82988618,57.75,26.72323221,57.75,25.69490282,57.75,27.33314143,57.75,28.08117872,57.75,28.22543842,57.75,27.17882827,57.75,26.85210576,57.75,27.97782247,57.75,27.86229523,57.75,27.3927069,57.75,24.89865269,57.75,26.82056367,57.75,26.79986668,57.75,26.7326907,57.75,27.44813442,57.75,28.3234984,57.75,28.51466205,57.75,27.69489316,57.75,29.16486763,57.75,29.28438225,57.75,28.78788031,57.75,19.11029219,57.75,25.95401468,57.75,25.79989094,57.75,26.33004523,57.75,26.74413318,57.75,27.03689252,57.75,28.75154462,57.75,28.1994743,57.75,27.83556374,57.75,27.01575114,57.75,27.99624893,57.75,27.85522382,57.75,26.95729543,57.75,26.28875324,57.75,26.14316036,57.75,26.46162642,57.75,27.20291284,57.75,27.85048121,57.75,28.00367488,57.75,28.10364113,57.75,27.40047282,57.75,28.39159716,57.75,28.19750732,57.75,27.31188348,57.75,26.91385191,57.75,25.3409073,57.75,27.19324793,57.75,27.0882841,57.75,27.92900253,57.75,27.20932859,57.75,28.82499065,57.75,28.50039296,57.75,27.06173959,57.75,28.00773269,57.75,29.23409073,57.75,29.43426606,57.75,27.20939901,57.75,25.37490689,57.75,27.01433783,57.75,27.58996576,57.75,26.46434133,57.75,27.28318987,57.75,28.48799613,57.75,29.25552594,57.75,27.65016989,57.75,27.61078902,57.75,29.3785787,57.75,28.52250812,57.75,27.37203419,57.75,24.43163357,57.75,25.62937571,57.75,26.25291779,57.75,25.75904091,57.75,27.09748276,57.75,27.16735423,57.75,26.65855016,57.75,27.24120822,57.75,27.01524118,57.75,26.75045423,57.75,26.40243249,57.75,26.75784132
58.12,58.12,24.05630725,58.12,25.14791751,58.12,25.71032297,58.12,26.13101123,58.12,26.03053017,58.12,25.71359398,58.12,26.31863918,58.12,24.91089167,58.12,26.43233785,58.12,26.45908634,58.12,26.41255636,58.12,26.09346621,58.12,25.60240138,58.12,26.54002875,58.12,26.41627419,58.12,25.46895278,58.12,27.00672489,58.12,27.80510227,58.12,27.93009772,58.12,26.88840503,58.12,26.54992921,58.12,27.69419865,58.12,27.53743527,58.12,27.13745372,58.12,24.59973501,58.12,26.54669948,58.12,26.47091007,58.12,26.46388237,58.12,27.19765056,58.12,28.03002998,58.12,28.20943547,58.12,27.40701485,58.12,28.85226609,58.12,28.96087005,58.12,28.52179903,58.12,18.89807822,58.12,25.68046131,58.12,25.54824632,58.12,26.02838349,58.12,26.38960827,58.12,26.77043242,58.12,28.41725288,58.12,27.89576787,58.12,27.52870286,58.12,26.73015549,58.12,27.67128942,58.12,27.57927122,58.12,26.70718069,58.12,25.98256259,58.12,25.86175122,58.12,26.14057657,58.12,26.93377425,58.12,27.6167361,58.12,27.69465518,58.12,27.74996129,58.12,27.13932356,58.12,28.09308987,58.12,27.89859449,58.12,27.01959282,58.12,26.62765159,58.12,25.08069539,58.12,26.9113604,58.12,26.82436407,58.12,27.62170454,58.12,26.90755757,58.12,28.53744259,58.12,28.22092651,58.12,26.82498088,58.12,27.75701571,58.12,28.93376945,58.12,29.14321144,58.12,26.91893691,58.12,25.08994262,58.12,26.71798207,58.12,27.34457419,58.12,26.16749748,58.12,27.02944957,58.12,28.19822611,58.12,28.99918971,58.12,27.32671596,58.12,27.32401804,58.12,29.07028022,58.12,28.21251221,58.12,27.10961975,58.12,24.15959065,58.12,25.36611377,58.12,26.03045731,58.12,25.52500683,58.12,26.85095714,58.12,26.93275919,58.12,26.4298852,58.12,26.98387393,58.12,26.72745271,58.12,26.54047799,58.12,26.12973148,58.12,26.50050218
58.44,58.44,23.8270321,58.44,24.84358631,58.44,25.4798058,58.44,25.87917644,58.44,25.7411065,58.44,25.45735759,58.44,26.05866251,58.44,24.6562022,58.44,26.16920589,58.44,26.21558865,58.44,26.17215915,58.44,25.83310455,58.44,25.35581,58.44,26.25084566,58.44,26.14837518,58.44,25.21566841,58.44,26.74688712,58.44,27.51724696,58.44,27.65855918,58.44,26.6064298,58.44,26.28748702,58.44,27.41398231,58.44,27.26468948,58.44,26.86056349,58.44,24.3142332,58.44,26.25050322,58.44,26.17809968,58.44,26.18073965,58.44,26.88287327,58.44,27.74502472,58.44,27.92028976,58.44,27.13269607,58.44,28.58455311,58.44,28.64880603,58.44,28.20277819,58.44,18.72401808,58.44,25.41780911,58.44,25.27432324,58.44,25.77768471,58.44,26.16566246,58.44,26.51722715,58.44,28.11139944,58.44,27.61557171,58.44,27.26073317,58.44,26.50445719,58.44,27.42311654,58.44,27.33082461,58.44,26.38888403,58.44,25.72588116,58.44,25.61394615,58.44,25.86286791,58.44,26.65797834,58.44,27.39634044,58.44,27.43140802,58.44,27.48749089,58.44,26.87136865,58.44,27.81090242,58.44,27.58475187,58.44,26.78425951,58.44,26.37499689,58.44,24.85964225,58.44,26.63024292,58.44,26.58636655,58.44,27.34028914,58.44,26.6465053,58.44,28.22839338,58.44,27.93486178,58.44,26.58897737,58.44,27.42182691,58.44,28.67915713,58.44,28.85304754,58.44,26.67605008,58.44,24.81324006,58.44,26.49133994,58.44,27.07219059,58.44,25.93928362,58.44,26.77401295,58.44,27.93964627,58.44,28.73880771,58.44,27.09904198,58.44,27.03017701,58.44,28.79745283,58.44,27.9440543,58.44,26.83099685,58.44,23.96899763,58.44,25.1137128,58.44,25.76772959,58.44,25.26358608,58.44,26.57469436,58.44,26.681075,58.44,26.18135167,58.44,26.72205882,58.44,26.49840009,58.44,26.27184881,58.44,25.89881224,58.44,26.26056035
58.76,58.76,23.58064012,58.76,24.62155457,58.76,25.23409211,58.76,25.68151484,58.76,25.48002725,58.76,25.22705887,58.76,25.84256556,58.76,24.46220814,58.76,25.92478429,58.76,25.97521628,58.76,25.94892843,58.76,25.54596052,58.76,25.14399285,58.76,26.00044077,58.76,25.88290047,58.76,25.00830014,58.76,26.48141766,58.76,27.2664407,58.76,27.39116961,58.76,26.33700199,58.76,26.02247032,58.76,27.14142045,58.76,27.04342367,58.76,26.69245123,58.76,24.08428992,58.76,25.9899601,58.76,25.92801565,58.76,25.95749844,58.76,26.64246838,58.76,27.48141454,58.76,27.64256723,58.76,26.87808066,58.76,28.33886512,58.76,28.40673576,58.76,27.94237935,58.76,18.54896732,58.76,25.2303145,58.76,24.98283045,58.76,25.5067084,58.76,25.91380108,58.76,26.23099844,58.76,27.81410833,58.76,27.32925672,58.76,27.01224873,58.76,26.23220989,58.76,27.1351811,58.76,27.10100543,58.76,26.1976992,58.76,25.49764312,58.76,25.37882581,58.76,25.63005834,58.76,26.39641671,58.76,27.1623915,58.76,27.16456678,58.76,27.24403242,58.76,26.62055051,58.76,27.55099189,58.76,27.34903573,58.76,26.50618816,58.76,26.14782317,58.76,24.62114428,58.76,26.39689984,58.76,26.31009506,58.76,27.05785189,58.76,26.39222882,58.76,27.96039823,58.76,27.68784992,58.76,26.36018959,58.76,27.16612783,58.76,28.4367041,58.76,28.49473499,58.76,26.41720567,58.76,24.59938906,58.76,26.22094749,58.76,26.80665821,58.76,25.71836105,58.76,26.5505483,58.76,27.6823656,58.76,28.44899103,58.76,26.84000115,58.76,26.78814164,58.76,28.55821622,58.76,27.71887434,58.76,26.59772708,58.76,23.74824096,58.76,24.91083019,58.76,25.55106126,58.76,25.05834612,58.76,26.36152486,58.76,26.45699191,58.76,25.92244393,58.76,26.46262675,58.76,26.23512564,58.76,26.01445869,58.76,25.6881305,58.76,26.04721897
59.14,59.14,23.37515157,59.14,24.41666082,59.14,25.01863757,59.14,25.48061477,59.14,25.32605346,59.14,25.07813484,59.14,25.64907503,59.14,24.32165262,59.14,25.70593331,59.14,25.80360477,59.14,25.73544767,59.14,25.37496081,59.14,24.93899228,59.14,25.82450056,59.14,25.70388671,59.14,24.80778608,59.14,26.3043364,59.14,27.05373682,59.14,27.20535325,59.14,26.11859772,59.14,25.81933184,59.14,26.94266895,59.14,26.78630624,59.14,26.52047313,59.14,23.89198899,59.14,25.77757912,59.14,25.77369712,59.14,25.78922026,59.14,26.41208066,59.14,27.26074031,59.14,27.43325008,59.14,26.67686983,59.14,28.07799922,59.14,28.15693076,59.14,27.68711188,59.14,18.3919127,59.14,25.03165283,59.14,24.8049456,59.14,25.31067599,59.14,25.6592061,59.14,26.0517419,59.14,27.58465044,59.14,27.08334101,59.14,26.83223472,59.14,26.04700532,59.14,26.97012213,59.14,26.87065412,59.14,25.92566314,59.14,25.28670665,59.14,25.12283244,59.14,25.43446779,59.14,26.20707037,59.14,26.96599493,59.14,26.95029942,59.14,27.03087455,59.14,26.42283566,59.14,27.34003115,59.14,27.13932529,59.14,26.28903419,59.14,25.90021044,59.14,24.41508762,59.14,26.2166382,59.14,26.13419126,59.14,26.84054982,59.14,26.23514749,59.14,27.77541216,59.14,27.50158685,59.14,26.16421302,59.14,27.01625212,59.14,28.22336901,59.14,28.35193865,59.14,26.19872129,59.14,24.39996264,59.14,26.04471109,59.14,26.62708848,59.14,25.45931597,59.14,26.34710635,59.14,27.48083916,59.14,28.27391024,59.14,26.65008429,59.14,26.54575104,59.14,28.33236599,59.14,27.49051138,59.14,26.35212212,59.14,23.58871487,59.14,24.72504538,59.14,25.36955903,59.14,24.88540662,59.14,26.1760411,59.14,26.28108811,59.14,25.75034687,59.14,26.26512555,59.14,26.03187549,59.14,25.83682875,59.14,25.52014365,59.14,25.86910348
59.42,59.42,23.17787741,59.42,24.16748252,59.42,24.84520719,59.42,25.3137684,59.42,25.15980706,59.42,24.8886526,59.42,25.49228965,59.42,24.15806404,59.42,25.50606651,59.42,25.60835614,59.42,25.54156,59.42,25.18746761,59.42,24.76072258,59.42,25.6336299,59.42,25.4999065,59.42,24.62809909,59.42,26.08242664,59.42,26.84436884,59.42,26.98725576,59.42,25.95223608,59.42,25.64542302,59.42,26.73928693,59.42,26.5947392,59.42,26.32957479,59.42,23.70263139,59.42,25.62211357,59.42,25.55424908,59.42,25.59900565,59.42,26.18995361,59.42,27.01333078,59.42,27.23487982,59.42,26.47130595,59.42,27.91616404,59.42,27.94741084,59.42,27.51855825,59.42,18.26467886,59.42,24.80510765,59.42,24.59453591,59.42,25.142898,59.42,25.51011652,59.42,25.83337245,59.42,27.37854615,59.42,26.8859325,59.42,26.60988792,59.42,25.84700363,59.42,26.75598475,59.42,26.66236574,59.42,25.78048428,59.42,25.13548268,59.42,24.94850933,59.42,25.24200929,59.42,25.99603599,59.42,26.79281368,59.42,26.77423896,59.42,26.83860218,59.42,26.19542162,59.42,27.13758472,59.42,26.88838728,59.42,26.14214982,59.42,25.74933946,59.42,24.28158956,59.42,26.00406075,59.42,25.96402435,59.42,26.6465396,59.42,26.00150643,59.42,27.5588496,59.42,27.30361113,59.42,26.0325517,59.42,26.79218238,59.42,28.02931685,59.42,28.09138797,59.42,26.05814596,59.42,24.20354175,59.42,25.84614166,59.42,26.42044765,59.42,25.30652791,59.42,26.19966103,59.42,27.29277466,59.42,28.10993598,59.42,26.48141886,59.42,26.34051323,59.42,28.15518059,59.42,27.30088198,59.42,26.18512662,59.42,23.42948592,59.42,24.55004886,59.42,25.22697712,59.42,24.74860166,59.42,26.04714924,59.42,26.12117374,59.42,25.62252877,59.42,26.09425376,59.42,25.82919375,59.42,25.67046368,59.42,25.36356807,59.42,25.72528217
59.77,59.77,22.99656934,59.77,24.02334457,59.77,24.69769785,59.77,25.15460766,59.77,25.03202359,59.77,24.72737495,59.77,25.34836725,59.77,24.0673369,59.77,25.38000161,59.77,25.44256369,59.77,25.4160629,59.77,25.00553736,59.77,24.62183802,59.77,25.4478891,59.77,25.33680578,59.77,24.45598283,59.77,25.92119284,59.77,26.71599809,59.77,26.80983757,59.77,25.75499039,59.77,25.4818887,59.77,26.58091763,59.77,26.42207557,59.77,26.21076859,59.77,23.54961829,59.77,25.42309788,59.77,25.3347441,59.77,25.43888957,59.77,26.02287595,59.77,26.90632153,59.77,27.06925297,59.77,26.29881154,59.77,27.72328809,59.77,27.77466024,59.77,27.33921478,59.77,18.14292702,59.77,24.66883182,59.77,24.49083236,59.77,25.01278847,59.77,25.31355172,59.77,25.6921442,59.77,27.21480214,59.77,26.74620458,59.77,26.48131806,59.77,25.72156875,59.77,26.59945094,59.77,26.54511375,59.77,25.58854268,59.77,24.95077278,59.77,24.80203031,59.77,25.06455402,59.77,25.81734849,59.77,26.66434911,59.77,26.61308623,59.77,26.68892663,59.77,26.06429664,59.77,26.9633955,59.77,26.73440513,59.77,25.99790988,59.77,25.56265383,59.77,24.12744876,59.77,25.84984007,59.77,25.79884431,59.77,26.47246666,59.77,25.82766177,59.77,27.38474184,59.77,27.14586802,59.77,25.88049337,59.77,26.62233589,59.77,27.85102517,59.77,27.90892477,59.77,25.88433748,59.77,24.05370404,59.77,25.68840208,59.77,26.28711894,59.77,25.19898368,59.77,26.00947135,59.77,27.12986506,59.77,27.92561495,59.77,26.32041432,59.77,26.12479703,59.77,27.98858257,59.77,27.1411157,59.77,26.04321354,59.77,23.30683722,59.77,24.42921006,59.77,25.06646272,59.77,24.59650285,59.77,25.90806022,59.77,26.00202111,59.77,25.47412521,59.77,25.96492777,59.77,25.69246717,59.77,25.52559206,59.77,25.2234835,59.77,25.59839214
60.13,60.13,22.86310131,60.13,23.88671237,60.13,24.53411804,60.13,25.03094782,60.13,24.89597905,60.13,24.60666557,60.13,25.2193407,60.13,23.9189344,60.13,25.21911729,60.13,25.31114035,60.13,25.30655801,60.13,24.85692845,60.13,24.48513783,60.13,25.30037296,60.13,25.18332556,60.13,24.35189321,60.13,25.77442949,60.13,26.53616764,60.13,26.70035697,60.13,25.63162681,60.13,25.33861492,60.13,26.4510363,60.13,26.28401063,60.13,26.06371869,60.13,23.41445526,60.13,25.28232775,60.13,25.18038723,60.13,25.28313154,60.13,25.89512915,60.13,26.71569212,60.13,26.9355591,60.13,26.15105013,60.13,27.55277771,60.13,27.60895803,60.13,27.20751703,60.13,18.04095372,60.13,24.52689364,60.13,24.31798589,60.13,24.83933249,60.13,25.18372624,60.13,25.5601599,60.13,27.06012959,60.13,26.58556553,60.13,26.33676453,60.13,25.5826296,60.13,26.47103877,60.13,26.37632752,60.13,25.4813496,60.13,24.86843649,60.13,24.65752291,60.13,24.96673202,60.13,25.6827804,60.13,26.5449899,60.13,26.49595627,60.13,26.54846004,60.13,25.90456337,60.13,26.80127514,60.13,26.60330233,60.13,25.83165158,60.13,25.46083231,60.13,23.99090398,60.13,25.65683571,60.13,25.6656264,60.13,26.32256585,60.13,25.67303536,60.13,27.25471967,60.13,27.04012468,60.13,25.78884429,60.13,26.51636429,60.13,27.70876644,60.13,27.76609295,60.13,25.7570885,60.13,23.89049577,60.13,25.54533228,60.13,26.1353313,60.13,25.03546944,60.13,25.89893198,60.13,27.04167398,60.13,27.82409455,60.13,26.18179086,60.13,25.99966074,60.13,27.85835398,60.13,26.96708176,60.13,25.90921612,60.13,23.20220365,60.13,24.29757788,60.13,24.95395394,60.13,24.49220439,60.13,25.79115124,60.13,25.87962159,60.13,25.31226225,60.13,25.78297249,60.13,25.52612873,60.13,25.41791089,60.13,25.09677362,60.13,25.48244723
60.45,60.45,22.76700345,60.45,23.71329767,60.45,24.43804932,60.45,24.94335411,60.45,24.79330517,60.45,24.53732106,60.45,25.07225195,60.45,23.8564476,60.45,25.13735896,60.45,25.24945248,60.45,25.18336684,60.45,24.81486909,60.45,24.39575685,60.45,25.18650187,60.45,25.05542821,60.45,24.24272587,60.45,25.65044181,60.45,26.42979049,60.45,26.57560193,60.45,25.50055072,60.45,25.250045,60.45,26.33440658,60.45,26.19196572,60.45,25.999906,60.45,23.30008636,60.45,25.15947412,60.45,25.04880362,60.45,25.20274037,60.45,25.73982765,60.45,26.59529357,60.45,26.80438831,60.45,26.02367002,60.45,27.44943846,60.45,27.47481977,60.45,27.09732249,60.45,17.9692974,60.45,24.42366609,60.45,24.22647765,60.45,24.74883445,60.45,25.06887895,60.45,25.43315619,60.45,26.92790974,60.45,26.43998722,60.45,26.23532183,60.45,25.51830696,60.45,26.33476598,60.45,26.26648266,60.45,25.34392576,60.45,24.75522106,60.45,24.54850856,60.45,24.82376421,60.45,25.5083385,60.45,26.4206574,60.45,26.38132024,60.45,26.41551654,60.45,25.80821782,60.45,26.63658313,60.45,26.43286967,60.45,25.73779754,60.45,25.32323605,60.45,23.90073135,60.45,25.56541246,60.45,25.55503118,60.45,26.22013238,60.45,25.55831191,60.45,27.12719872,60.45,26.89661534,60.45,25.68701305,60.45,26.40263647,60.45,27.600755,60.45,27.64482019,60.45,25.64090318,60.45,23.79982532,60.45,25.43547771,60.45,26.01390312,60.45,24.93232931,60.45,25.8034655,60.45,26.90308937,60.45,27.74034009,60.45,26.08424084,60.45,25.85888331,60.45,27.74141343,60.45,26.90997623,60.45,25.76684083,60.45,23.1106517,60.45,24.22789096,60.45,24.85934225,60.45,24.39808079,60.45,25.6615346,60.45,25.78272237,60.45,25.26601639,60.45,25.72058768,60.45,25.43900127,60.45,25.30484601,60.45,25.04168121,60.45,25.36084664
60.79,60.79,22.65755928,60.79,23.6187054,60.79,24.36015452,60.79,24.84030383,60.79,24.75480095,60.79,24.4191809,60.79,25.03096239,60.79,23.81999778,60.79,25.02131205,60.79,25.16898847,60.79,25.10944971,60.79,24.69990767,60.79,24.29849094,60.79,25.06486485,60.79,24.98636296,60.79,24.15894713,60.79,25.56187918,60.79,26.32847893,60.79,26.47376098,60.79,25.41059664,60.79,25.13542598,60.79,26.22042621,60.79,26.08638509,60.79,25.94441534,60.79,23.20910993,60.79,25.069894,60.79,24.92734387,60.79,25.1022496,60.79,25.62711004,60.79,26.46988044,60.79,26.70600778,60.79,25.93705252,60.79,27.35643434,60.79,27.35383113,60.79,27.00325232,60.79,17.87008031,60.79,24.32818019,60.79,24.09684402,60.79,24.61559954,60.79,24.95902681,60.79,25.35097774,60.79,26.83810136,60.79,26.3596689,60.79,26.138952,60.79,25.39995067,60.79,26.26663079,60.79,26.1593163,60.79,25.24497943,60.79,24.65487356,60.79,24.41414203,60.79,24.70587903,60.79,25.45849622,60.79,26.3510312,60.79,26.27166723,60.79,26.31768969,60.79,25.68398245,60.79,26.60055585,60.79,26.30438951,60.79,25.64394107,60.79,25.24343013,60.79,23.79252564,60.79,25.49430495,60.79,25.44694932,60.79,26.07273037,60.79,25.48349385,60.79,27.02718147,60.79,26.83367444,60.79,25.57499724,60.79,26.28374108,60.79,27.50064791,60.79,27.523545,60.79,25.53301802,60.79,23.68842874,60.79,25.34861494,60.79,25.93547894,60.79,24.84679729,60.79,25.68287754,60.79,26.78970153,60.79,27.6489727,60.79,25.98669324,60.79,25.75460185,60.79,27.63510429,60.79,26.76041782,60.79,25.69984213,60.79,23.04002501,60.79,24.17368976,60.79,24.800532,60.79,24.33957167,60.79,25.64120429,60.79,25.70367409,60.79,25.13755323,60.79,25.64780703,60.79,25.399397,60.79,25.24292988,60.79,24.95629003,60.79,25.33256828
